".id","id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
"cuticular_cond",51311,735,1123,2163,"Observational",2013-09-21 05:00:00,NA,462,36702,13100,NA,NA,NA,"cuticular_cond",9,-76.11638,42.793379,TRUE,NA,13100,NA
"cuticular_cond",51313,735,1123,2163,"Observational",2013-09-21 05:00:00,NA,462,36702,117000,NA,NA,NA,"cuticular_cond",9,-76.11638,42.793379,TRUE,NA,117000,NA
"cuticular_cond",51315,735,1123,2163,"Observational",2013-09-21 05:00:00,NA,462,36702,99900,NA,NA,NA,"cuticular_cond",9,-76.11638,42.793379,TRUE,NA,99900,NA
"cuticular_cond",51317,735,1124,2163,"Observational",2013-09-24 05:00:00,NA,462,36702,138000,NA,NA,NA,"cuticular_cond",9,-76.11638,42.7941565,TRUE,NA,138000,NA
"cuticular_cond",51319,735,1124,2163,"Observational",2013-09-24 05:00:00,NA,462,36702,22100,NA,NA,NA,"cuticular_cond",9,-76.11638,42.7941565,TRUE,NA,22100,NA
"cuticular_cond",51321,735,1125,2163,"Observational",2013-09-22 05:00:00,NA,462,36702,49800,NA,NA,NA,"cuticular_cond",9,-76.116337,42.79397,TRUE,NA,49800,NA
"cuticular_cond",51323,735,1125,2163,"Observational",2013-09-22 05:00:00,NA,462,36702,44700,NA,NA,NA,"cuticular_cond",9,-76.116337,42.79397,TRUE,NA,44700,NA
"cuticular_cond",51325,735,1125,2163,"Observational",2013-09-22 05:00:00,NA,462,36702,34600,NA,NA,NA,"cuticular_cond",9,-76.116337,42.79397,TRUE,NA,34600,NA
"cuticular_cond",51289,735,1124,2163,"Observational",2013-07-10 05:00:00,NA,462,36702,60300,NA,NA,NA,"cuticular_cond",7,-76.11638,42.7941565,TRUE,NA,60300,NA
"cuticular_cond",51291,735,1124,2163,"Observational",2013-07-11 05:00:00,NA,462,36702,4800,NA,NA,NA,"cuticular_cond",7,-76.11638,42.7941565,TRUE,NA,4800,NA
"cuticular_cond",51293,735,1124,2163,"Observational",2013-07-11 05:00:00,NA,462,36702,9000,NA,NA,NA,"cuticular_cond",7,-76.11638,42.7941565,TRUE,NA,9000,NA
"cuticular_cond",51295,735,1124,2163,"Observational",2013-07-09 05:00:00,NA,462,36702,103000,NA,NA,NA,"cuticular_cond",7,-76.11638,42.7941565,TRUE,NA,103000,NA
"cuticular_cond",51297,735,1124,2163,"Observational",2013-07-12 05:00:00,NA,462,36702,16300,NA,NA,NA,"cuticular_cond",7,-76.11638,42.7941565,TRUE,NA,16300,NA
"cuticular_cond",51299,735,1124,2163,"Observational",2013-07-14 05:00:00,NA,462,36702,10400,NA,NA,NA,"cuticular_cond",7,-76.11638,42.7941565,TRUE,NA,10400,NA
"cuticular_cond",51301,735,1125,2163,"Observational",2013-07-14 05:00:00,NA,462,36702,31200,NA,NA,NA,"cuticular_cond",7,-76.116337,42.79397,TRUE,NA,31200,NA
"cuticular_cond",51303,735,1125,2163,"Observational",2013-07-14 05:00:00,NA,462,36702,37300,NA,NA,NA,"cuticular_cond",7,-76.116337,42.79397,TRUE,NA,37300,NA
"cuticular_cond",51305,735,1125,2163,"Observational",2013-07-11 05:00:00,NA,462,36702,2400,NA,NA,NA,"cuticular_cond",7,-76.116337,42.79397,TRUE,NA,2400,NA
